src,dest,EdgeType
4268,5818,Gene-Prot-Gene-Prot
4268,6254,Gene-Prot-Gene-Prot
4269,4963,Gene-Prot-Gene-Prot
4269,4964,Gene-Prot-Gene-Prot
4269,4965,Gene-Prot-Gene-Prot
4269,4966,Gene-Prot-Gene-Prot
4269,4967,Gene-Prot-Gene-Prot
4269,4973,Gene-Prot-Gene-Prot
4269,6254,Gene-Prot-Gene-Prot
4270,4963,Gene-Prot-Gene-Prot
4270,4964,Gene-Prot-Gene-Prot
4270,4965,Gene-Prot-Gene-Prot
4270,4966,Gene-Prot-Gene-Prot
4270,4967,Gene-Prot-Gene-Prot
4270,4973,Gene-Prot-Gene-Prot
4270,6254,Gene-Prot-Gene-Prot
4271,4963,Gene-Prot-Gene-Prot
4271,4964,Gene-Prot-Gene-Prot
4271,4965,Gene-Prot-Gene-Prot
4271,4973,Gene-Prot-Gene-Prot
4271,6254,Gene-Prot-Gene-Prot
4272,4963,Gene-Prot-Gene-Prot
4272,4964,Gene-Prot-Gene-Prot
4272,4965,Gene-Prot-Gene-Prot
4272,4973,Gene-Prot-Gene-Prot
4272,6254,Gene-Prot-Gene-Prot
4273,4963,Gene-Prot-Gene-Prot
4273,4964,Gene-Prot-Gene-Prot
4273,4965,Gene-Prot-Gene-Prot
4273,4973,Gene-Prot-Gene-Prot
4273,6254,Gene-Prot-Gene-Prot
4274,4968,Gene-Prot-Gene-Prot
4274,4969,Gene-Prot-Gene-Prot
4274,4970,Gene-Prot-Gene-Prot
4274,4971,Gene-Prot-Gene-Prot
4274,4974,Gene-Prot-Gene-Prot
4275,4968,Gene-Prot-Gene-Prot
4275,4969,Gene-Prot-Gene-Prot
4275,4970,Gene-Prot-Gene-Prot
4275,4971,Gene-Prot-Gene-Prot
4275,4974,Gene-Prot-Gene-Prot
4276,4968,Gene-Prot-Gene-Prot
4276,4969,Gene-Prot-Gene-Prot
4276,4970,Gene-Prot-Gene-Prot
4276,4971,Gene-Prot-Gene-Prot
4276,4974,Gene-Prot-Gene-Prot
4277,4666,Gene-Prot-Gene-Prot
4277,6046,Gene-Prot-Gene-Prot
4279,5687,Gene-Prot-Gene-Prot
4279,5688,Gene-Prot-Gene-Prot
4279,5689,Gene-Prot-Gene-Prot
4279,5691,Gene-Prot-Gene-Prot
4279,5692,Gene-Prot-Gene-Prot
4279,5693,Gene-Prot-Gene-Prot
4280,4695,Gene-Prot-Gene-Prot
4280,4729,Gene-Prot-Gene-Prot
4280,5259,Gene-Prot-Gene-Prot
4280,5578,Gene-Prot-Gene-Prot
4280,5579,Gene-Prot-Gene-Prot
4280,5687,Gene-Prot-Gene-Prot
4280,5688,Gene-Prot-Gene-Prot
4280,5689,Gene-Prot-Gene-Prot
4280,5691,Gene-Prot-Gene-Prot
4280,5692,Gene-Prot-Gene-Prot
4280,5693,Gene-Prot-Gene-Prot
4280,5727,Gene-Prot-Gene-Prot
4280,5728,Gene-Prot-Gene-Prot
4280,5729,Gene-Prot-Gene-Prot
4280,5730,Gene-Prot-Gene-Prot
4280,5731,Gene-Prot-Gene-Prot
4280,5732,Gene-Prot-Gene-Prot
4280,5733,Gene-Prot-Gene-Prot
4280,5734,Gene-Prot-Gene-Prot
4280,5735,Gene-Prot-Gene-Prot
4280,5736,Gene-Prot-Gene-Prot
4280,5824,Gene-Prot-Gene-Prot
4282,4283,Gene-Prot-Gene-Prot
4282,4368,Gene-Prot-Gene-Prot
4282,4369,Gene-Prot-Gene-Prot
4282,4370,Gene-Prot-Gene-Prot
4282,4687,Gene-Prot-Gene-Prot
4282,4688,Gene-Prot-Gene-Prot
4282,4835,Gene-Prot-Gene-Prot
4282,5023,Gene-Prot-Gene-Prot
4282,5024,Gene-Prot-Gene-Prot
4282,5025,Gene-Prot-Gene-Prot
4282,5026,Gene-Prot-Gene-Prot
4282,5027,Gene-Prot-Gene-Prot
4282,5028,Gene-Prot-Gene-Prot
4282,5029,Gene-Prot-Gene-Prot
4282,5030,Gene-Prot-Gene-Prot
4282,5379,Gene-Prot-Gene-Prot
4282,5380,Gene-Prot-Gene-Prot
4282,5381,Gene-Prot-Gene-Prot
4282,5382,Gene-Prot-Gene-Prot
4282,5383,Gene-Prot-Gene-Prot
4282,5384,Gene-Prot-Gene-Prot
4282,5852,Gene-Prot-Gene-Prot
4283,4963,Gene-Prot-Gene-Prot
4283,4964,Gene-Prot-Gene-Prot
4283,4965,Gene-Prot-Gene-Prot
4283,4966,Gene-Prot-Gene-Prot
4283,4967,Gene-Prot-Gene-Prot
4283,4973,Gene-Prot-Gene-Prot
4283,4974,Gene-Prot-Gene-Prot
4283,5727,Gene-Prot-Gene-Prot
4283,5728,Gene-Prot-Gene-Prot
4283,5729,Gene-Prot-Gene-Prot
4283,5730,Gene-Prot-Gene-Prot
4283,6015,Gene-Prot-Gene-Prot
4283,6176,Gene-Prot-Gene-Prot
4283,6177,Gene-Prot-Gene-Prot
4283,6178,Gene-Prot-Gene-Prot
4283,6254,Gene-Prot-Gene-Prot
4285,5866,Gene-Prot-Gene-Prot
4286,5341,Gene-Prot-Gene-Prot
4286,5342,Gene-Prot-Gene-Prot
4286,6005,Gene-Prot-Gene-Prot
4287,4288,Gene-Prot-Gene-Prot
4287,4329,Gene-Prot-Gene-Prot
4287,4330,Gene-Prot-Gene-Prot
4287,4331,Gene-Prot-Gene-Prot
4287,4374,Gene-Prot-Gene-Prot
4287,4381,Gene-Prot-Gene-Prot
4287,4413,Gene-Prot-Gene-Prot
4287,4476,Gene-Prot-Gene-Prot
4287,4567,Gene-Prot-Gene-Prot
4287,4568,Gene-Prot-Gene-Prot
4287,4587,Gene-Prot-Gene-Prot
4287,4624,Gene-Prot-Gene-Prot
4287,4625,Gene-Prot-Gene-Prot
4287,4626,Gene-Prot-Gene-Prot
4287,4627,Gene-Prot-Gene-Prot
4287,4628,Gene-Prot-Gene-Prot
4287,4629,Gene-Prot-Gene-Prot
4287,4630,Gene-Prot-Gene-Prot
4287,4898,Gene-Prot-Gene-Prot
4287,4899,Gene-Prot-Gene-Prot
4287,4900,Gene-Prot-Gene-Prot
4287,4901,Gene-Prot-Gene-Prot
4287,5033,Gene-Prot-Gene-Prot
4287,5034,Gene-Prot-Gene-Prot
4287,5139,Gene-Prot-Gene-Prot
4287,5141,Gene-Prot-Gene-Prot
4287,5411,Gene-Prot-Gene-Prot
4287,5424,Gene-Prot-Gene-Prot
4287,5427,Gene-Prot-Gene-Prot
4287,5432,Gene-Prot-Gene-Prot
4287,5439,Gene-Prot-Gene-Prot
4287,5458,Gene-Prot-Gene-Prot
4287,5509,Gene-Prot-Gene-Prot
4287,5549,Gene-Prot-Gene-Prot
4287,5551,Gene-Prot-Gene-Prot
4287,5552,Gene-Prot-Gene-Prot
4287,5553,Gene-Prot-Gene-Prot
4287,5570,Gene-Prot-Gene-Prot
4287,5571,Gene-Prot-Gene-Prot
4287,5572,Gene-Prot-Gene-Prot
4287,5590,Gene-Prot-Gene-Prot
4287,5638,Gene-Prot-Gene-Prot
4287,5658,Gene-Prot-Gene-Prot
4287,5764,Gene-Prot-Gene-Prot
4287,5765,Gene-Prot-Gene-Prot
4287,5766,Gene-Prot-Gene-Prot
4287,5771,Gene-Prot-Gene-Prot
4287,5772,Gene-Prot-Gene-Prot
4287,5773,Gene-Prot-Gene-Prot
4287,5774,Gene-Prot-Gene-Prot
4287,5775,Gene-Prot-Gene-Prot
4287,5776,Gene-Prot-Gene-Prot
4287,5884,Gene-Prot-Gene-Prot
4287,5930,Gene-Prot-Gene-Prot
4287,6061,Gene-Prot-Gene-Prot
4287,6148,Gene-Prot-Gene-Prot
4287,6149,Gene-Prot-Gene-Prot
4287,6255,Gene-Prot-Gene-Prot
4287,6256,Gene-Prot-Gene-Prot
4288,4802,Gene-Prot-Gene-Prot
4288,5509,Gene-Prot-Gene-Prot
4288,5757,Gene-Prot-Gene-Prot
4288,5969,Gene-Prot-Gene-Prot
4288,5970,Gene-Prot-Gene-Prot
4288,5971,Gene-Prot-Gene-Prot
4288,6267,Gene-Prot-Gene-Prot
4289,4288,Gene-Prot-Gene-Prot
4289,4329,Gene-Prot-Gene-Prot
4289,4330,Gene-Prot-Gene-Prot
4289,4331,Gene-Prot-Gene-Prot
4289,4374,Gene-Prot-Gene-Prot
4289,4381,Gene-Prot-Gene-Prot
4289,4413,Gene-Prot-Gene-Prot
4289,4476,Gene-Prot-Gene-Prot
4289,4567,Gene-Prot-Gene-Prot
4289,4568,Gene-Prot-Gene-Prot
4289,4587,Gene-Prot-Gene-Prot
4289,4624,Gene-Prot-Gene-Prot
4289,4625,Gene-Prot-Gene-Prot
4289,4626,Gene-Prot-Gene-Prot
4289,4627,Gene-Prot-Gene-Prot
4289,4628,Gene-Prot-Gene-Prot
4289,4629,Gene-Prot-Gene-Prot
4289,4630,Gene-Prot-Gene-Prot
4289,4898,Gene-Prot-Gene-Prot
4289,4899,Gene-Prot-Gene-Prot
4289,4900,Gene-Prot-Gene-Prot
4289,4901,Gene-Prot-Gene-Prot
4289,5033,Gene-Prot-Gene-Prot
4289,5034,Gene-Prot-Gene-Prot
4289,5139,Gene-Prot-Gene-Prot
4289,5141,Gene-Prot-Gene-Prot
4289,5411,Gene-Prot-Gene-Prot
4289,5424,Gene-Prot-Gene-Prot
4289,5427,Gene-Prot-Gene-Prot
4289,5432,Gene-Prot-Gene-Prot
4289,5439,Gene-Prot-Gene-Prot
4289,5458,Gene-Prot-Gene-Prot
4289,5509,Gene-Prot-Gene-Prot
4289,5549,Gene-Prot-Gene-Prot
4289,5551,Gene-Prot-Gene-Prot
4289,5552,Gene-Prot-Gene-Prot
4289,5553,Gene-Prot-Gene-Prot
4289,5570,Gene-Prot-Gene-Prot
4289,5571,Gene-Prot-Gene-Prot
4289,5572,Gene-Prot-Gene-Prot
4289,5590,Gene-Prot-Gene-Prot
4289,5638,Gene-Prot-Gene-Prot
4289,5658,Gene-Prot-Gene-Prot
4289,5764,Gene-Prot-Gene-Prot
4289,5765,Gene-Prot-Gene-Prot
4289,5766,Gene-Prot-Gene-Prot
4289,5771,Gene-Prot-Gene-Prot
4289,5772,Gene-Prot-Gene-Prot
4289,5773,Gene-Prot-Gene-Prot
4289,5774,Gene-Prot-Gene-Prot
4289,5775,Gene-Prot-Gene-Prot
4289,5776,Gene-Prot-Gene-Prot
4289,5884,Gene-Prot-Gene-Prot
4289,5930,Gene-Prot-Gene-Prot
4289,6061,Gene-Prot-Gene-Prot
4289,6148,Gene-Prot-Gene-Prot
4289,6149,Gene-Prot-Gene-Prot
4289,6255,Gene-Prot-Gene-Prot
4289,6256,Gene-Prot-Gene-Prot
4290,4288,Gene-Prot-Gene-Prot
4290,4329,Gene-Prot-Gene-Prot
4290,4330,Gene-Prot-Gene-Prot
4290,4331,Gene-Prot-Gene-Prot
4290,4374,Gene-Prot-Gene-Prot
4290,4381,Gene-Prot-Gene-Prot
4290,4413,Gene-Prot-Gene-Prot
4290,4476,Gene-Prot-Gene-Prot
4290,4567,Gene-Prot-Gene-Prot
4290,4568,Gene-Prot-Gene-Prot
4290,4587,Gene-Prot-Gene-Prot
4290,4624,Gene-Prot-Gene-Prot
4290,4625,Gene-Prot-Gene-Prot
4290,4626,Gene-Prot-Gene-Prot
4290,4627,Gene-Prot-Gene-Prot
4290,4628,Gene-Prot-Gene-Prot
4290,4629,Gene-Prot-Gene-Prot
4290,4630,Gene-Prot-Gene-Prot
4290,4898,Gene-Prot-Gene-Prot
4290,4899,Gene-Prot-Gene-Prot
4290,4900,Gene-Prot-Gene-Prot
4290,4901,Gene-Prot-Gene-Prot
4290,5033,Gene-Prot-Gene-Prot
4290,5034,Gene-Prot-Gene-Prot
4290,5139,Gene-Prot-Gene-Prot
4290,5141,Gene-Prot-Gene-Prot
4290,5411,Gene-Prot-Gene-Prot
4290,5424,Gene-Prot-Gene-Prot
4290,5427,Gene-Prot-Gene-Prot
4290,5432,Gene-Prot-Gene-Prot
4290,5439,Gene-Prot-Gene-Prot
4290,5458,Gene-Prot-Gene-Prot
4290,5509,Gene-Prot-Gene-Prot
4290,5549,Gene-Prot-Gene-Prot
4290,5551,Gene-Prot-Gene-Prot
4290,5552,Gene-Prot-Gene-Prot
4290,5553,Gene-Prot-Gene-Prot
4290,5570,Gene-Prot-Gene-Prot
4290,5571,Gene-Prot-Gene-Prot
4290,5572,Gene-Prot-Gene-Prot
4290,5590,Gene-Prot-Gene-Prot
4290,5638,Gene-Prot-Gene-Prot
4290,5658,Gene-Prot-Gene-Prot
4290,5764,Gene-Prot-Gene-Prot
4290,5765,Gene-Prot-Gene-Prot
4290,5766,Gene-Prot-Gene-Prot
4290,5771,Gene-Prot-Gene-Prot
4290,5772,Gene-Prot-Gene-Prot
4290,5773,Gene-Prot-Gene-Prot
4290,5774,Gene-Prot-Gene-Prot
4290,5775,Gene-Prot-Gene-Prot
4290,5776,Gene-Prot-Gene-Prot
4290,5884,Gene-Prot-Gene-Prot
4290,5930,Gene-Prot-Gene-Prot
4290,6061,Gene-Prot-Gene-Prot
4290,6148,Gene-Prot-Gene-Prot
4290,6149,Gene-Prot-Gene-Prot
4290,6255,Gene-Prot-Gene-Prot
4290,6256,Gene-Prot-Gene-Prot
4294,4295,Gene-Prot-Gene-Prot
4294,4405,Gene-Prot-Gene-Prot
4294,4406,Gene-Prot-Gene-Prot
4294,4407,Gene-Prot-Gene-Prot
4296,6315,Gene-Prot-Gene-Prot
4296,6320,Gene-Prot-Gene-Prot
4297,5161,Gene-Prot-Gene-Prot
4297,5163,Gene-Prot-Gene-Prot
4297,6218,Gene-Prot-Gene-Prot
4297,6248,Gene-Prot-Gene-Prot
4298,4637,Gene-Prot-Gene-Prot
4298,4789,Gene-Prot-Gene-Prot
4298,4816,Gene-Prot-Gene-Prot
4298,4819,Gene-Prot-Gene-Prot
4298,4820,Gene-Prot-Gene-Prot
4298,4821,Gene-Prot-Gene-Prot
4298,4875,Gene-Prot-Gene-Prot
4298,4876,Gene-Prot-Gene-Prot
4298,4877,Gene-Prot-Gene-Prot
4298,4878,Gene-Prot-Gene-Prot
4298,4887,Gene-Prot-Gene-Prot
4298,4888,Gene-Prot-Gene-Prot
4298,4890,Gene-Prot-Gene-Prot
4298,5135,Gene-Prot-Gene-Prot
4298,5211,Gene-Prot-Gene-Prot
4298,5282,Gene-Prot-Gene-Prot
4298,5286,Gene-Prot-Gene-Prot
4298,5481,Gene-Prot-Gene-Prot
4298,5555,Gene-Prot-Gene-Prot
4298,5600,Gene-Prot-Gene-Prot
4298,5601,Gene-Prot-Gene-Prot
4298,5647,Gene-Prot-Gene-Prot
4298,5648,Gene-Prot-Gene-Prot
4298,6168,Gene-Prot-Gene-Prot
4299,4637,Gene-Prot-Gene-Prot
4299,4789,Gene-Prot-Gene-Prot
4299,4816,Gene-Prot-Gene-Prot
4299,4819,Gene-Prot-Gene-Prot
4299,4820,Gene-Prot-Gene-Prot
4299,4821,Gene-Prot-Gene-Prot
4299,4875,Gene-Prot-Gene-Prot
4299,4876,Gene-Prot-Gene-Prot
4299,4877,Gene-Prot-Gene-Prot
4299,4878,Gene-Prot-Gene-Prot
4299,4887,Gene-Prot-Gene-Prot
4299,4888,Gene-Prot-Gene-Prot
4299,4890,Gene-Prot-Gene-Prot
4299,5135,Gene-Prot-Gene-Prot
4299,5211,Gene-Prot-Gene-Prot
4299,5282,Gene-Prot-Gene-Prot
4299,5286,Gene-Prot-Gene-Prot
4299,5481,Gene-Prot-Gene-Prot
4299,5555,Gene-Prot-Gene-Prot
4299,5600,Gene-Prot-Gene-Prot
4299,5601,Gene-Prot-Gene-Prot
4299,5647,Gene-Prot-Gene-Prot
4299,5648,Gene-Prot-Gene-Prot
4299,6168,Gene-Prot-Gene-Prot
4300,4637,Gene-Prot-Gene-Prot
4300,4789,Gene-Prot-Gene-Prot
4300,4816,Gene-Prot-Gene-Prot
4300,4819,Gene-Prot-Gene-Prot
4300,4820,Gene-Prot-Gene-Prot
4300,4821,Gene-Prot-Gene-Prot
4300,4875,Gene-Prot-Gene-Prot
4300,4876,Gene-Prot-Gene-Prot
4300,4877,Gene-Prot-Gene-Prot
4300,4878,Gene-Prot-Gene-Prot
4300,4887,Gene-Prot-Gene-Prot
4300,4888,Gene-Prot-Gene-Prot
4300,4890,Gene-Prot-Gene-Prot
4300,5135,Gene-Prot-Gene-Prot
4300,5211,Gene-Prot-Gene-Prot
4300,5282,Gene-Prot-Gene-Prot
4300,5286,Gene-Prot-Gene-Prot
4300,5481,Gene-Prot-Gene-Prot
4300,5555,Gene-Prot-Gene-Prot
4300,5600,Gene-Prot-Gene-Prot
4300,5601,Gene-Prot-Gene-Prot
4300,5647,Gene-Prot-Gene-Prot
4300,5648,Gene-Prot-Gene-Prot
4300,6168,Gene-Prot-Gene-Prot
4303,4476,Gene-Prot-Gene-Prot
4304,4810,Gene-Prot-Gene-Prot
4304,4831,Gene-Prot-Gene-Prot
4304,5664,Gene-Prot-Gene-Prot
4304,5665,Gene-Prot-Gene-Prot
4304,5666,Gene-Prot-Gene-Prot
4304,5667,Gene-Prot-Gene-Prot
4304,6205,Gene-Prot-Gene-Prot
4304,6206,Gene-Prot-Gene-Prot
4304,6273,Gene-Prot-Gene-Prot
4305,4371,Gene-Prot-Gene-Prot
4305,4372,Gene-Prot-Gene-Prot
4305,4664,Gene-Prot-Gene-Prot
4305,4764,Gene-Prot-Gene-Prot
4305,4765,Gene-Prot-Gene-Prot
4305,4766,Gene-Prot-Gene-Prot
4305,6051,Gene-Prot-Gene-Prot
4305,6158,Gene-Prot-Gene-Prot
4306,4305,Gene-Prot-Gene-Prot
4306,4371,Gene-Prot-Gene-Prot
4306,4372,Gene-Prot-Gene-Prot
4306,4664,Gene-Prot-Gene-Prot
4306,4764,Gene-Prot-Gene-Prot
4306,4765,Gene-Prot-Gene-Prot
4306,4766,Gene-Prot-Gene-Prot
4306,6051,Gene-Prot-Gene-Prot
4306,6158,Gene-Prot-Gene-Prot
4307,4308,Gene-Prot-Gene-Prot
4307,5573,Gene-Prot-Gene-Prot
4307,5574,Gene-Prot-Gene-Prot
4307,5575,Gene-Prot-Gene-Prot
4307,5576,Gene-Prot-Gene-Prot
4307,5840,Gene-Prot-Gene-Prot
4307,5841,Gene-Prot-Gene-Prot
4307,5842,Gene-Prot-Gene-Prot
4308,5573,Gene-Prot-Gene-Prot
4308,5574,Gene-Prot-Gene-Prot
4308,5575,Gene-Prot-Gene-Prot
4308,5576,Gene-Prot-Gene-Prot
4309,4310,Gene-Prot-Gene-Prot
4309,6015,Gene-Prot-Gene-Prot
4309,6179,Gene-Prot-Gene-Prot
4310,4965,Gene-Prot-Gene-Prot
4310,4968,Gene-Prot-Gene-Prot
4310,4969,Gene-Prot-Gene-Prot
4310,4970,Gene-Prot-Gene-Prot
4310,4973,Gene-Prot-Gene-Prot
4310,4975,Gene-Prot-Gene-Prot
4310,4976,Gene-Prot-Gene-Prot
4310,4977,Gene-Prot-Gene-Prot
4310,4978,Gene-Prot-Gene-Prot
4310,4979,Gene-Prot-Gene-Prot
4310,4980,Gene-Prot-Gene-Prot
4310,4981,Gene-Prot-Gene-Prot
4310,4982,Gene-Prot-Gene-Prot
4310,4983,Gene-Prot-Gene-Prot
4310,4984,Gene-Prot-Gene-Prot
4310,4985,Gene-Prot-Gene-Prot
4310,4986,Gene-Prot-Gene-Prot
4310,4987,Gene-Prot-Gene-Prot
4310,4988,Gene-Prot-Gene-Prot
4310,4989,Gene-Prot-Gene-Prot
4310,4990,Gene-Prot-Gene-Prot
4310,4991,Gene-Prot-Gene-Prot
4310,5686,Gene-Prot-Gene-Prot
4310,5694,Gene-Prot-Gene-Prot
4316,5408,Gene-Prot-Gene-Prot
4316,5409,Gene-Prot-Gene-Prot
4317,5942,Gene-Prot-Gene-Prot
4318,4637,Gene-Prot-Gene-Prot
4318,4789,Gene-Prot-Gene-Prot
4318,4816,Gene-Prot-Gene-Prot
4318,4819,Gene-Prot-Gene-Prot
4318,4820,Gene-Prot-Gene-Prot
4318,4821,Gene-Prot-Gene-Prot
4318,4875,Gene-Prot-Gene-Prot
4318,4876,Gene-Prot-Gene-Prot
4318,4877,Gene-Prot-Gene-Prot
4318,4878,Gene-Prot-Gene-Prot
4318,4887,Gene-Prot-Gene-Prot
4318,4888,Gene-Prot-Gene-Prot
4318,4890,Gene-Prot-Gene-Prot
4318,5135,Gene-Prot-Gene-Prot
4318,5211,Gene-Prot-Gene-Prot
4318,5282,Gene-Prot-Gene-Prot
4318,5286,Gene-Prot-Gene-Prot
4318,5481,Gene-Prot-Gene-Prot
4318,5555,Gene-Prot-Gene-Prot
4318,5600,Gene-Prot-Gene-Prot
4318,5601,Gene-Prot-Gene-Prot
4318,5647,Gene-Prot-Gene-Prot
4318,5648,Gene-Prot-Gene-Prot
4318,6168,Gene-Prot-Gene-Prot
4319,5738,Gene-Prot-Gene-Prot
4319,5739,Gene-Prot-Gene-Prot
4320,5738,Gene-Prot-Gene-Prot
4320,5739,Gene-Prot-Gene-Prot
4320,5881,Gene-Prot-Gene-Prot
4321,5942,Gene-Prot-Gene-Prot
4322,5942,Gene-Prot-Gene-Prot
4323,5942,Gene-Prot-Gene-Prot
4324,5073,Gene-Prot-Gene-Prot
4324,5291,Gene-Prot-Gene-Prot
4324,5504,Gene-Prot-Gene-Prot
4324,5591,Gene-Prot-Gene-Prot
4324,5942,Gene-Prot-Gene-Prot
4324,5976,Gene-Prot-Gene-Prot
4324,5977,Gene-Prot-Gene-Prot
4325,4291,Gene-Prot-Gene-Prot
4325,4292,Gene-Prot-Gene-Prot
4325,4293,Gene-Prot-Gene-Prot
4325,4298,Gene-Prot-Gene-Prot
4325,4299,Gene-Prot-Gene-Prot
4325,4300,Gene-Prot-Gene-Prot
4325,4381,Gene-Prot-Gene-Prot
4325,4567,Gene-Prot-Gene-Prot
4325,4568,Gene-Prot-Gene-Prot
4325,4775,Gene-Prot-Gene-Prot
4325,4788,Gene-Prot-Gene-Prot
4325,4811,Gene-Prot-Gene-Prot
4325,4812,Gene-Prot-Gene-Prot
4325,4813,Gene-Prot-Gene-Prot
4325,4814,Gene-Prot-Gene-Prot
4325,4817,Gene-Prot-Gene-Prot
4325,4887,Gene-Prot-Gene-Prot
4325,4939,Gene-Prot-Gene-Prot
4325,5061,Gene-Prot-Gene-Prot
4325,5062,Gene-Prot-Gene-Prot
4325,5063,Gene-Prot-Gene-Prot
4325,5064,Gene-Prot-Gene-Prot
4325,5068,Gene-Prot-Gene-Prot
4325,5346,Gene-Prot-Gene-Prot
4325,5347,Gene-Prot-Gene-Prot
4325,5348,Gene-Prot-Gene-Prot
4325,5349,Gene-Prot-Gene-Prot
4325,5350,Gene-Prot-Gene-Prot
4325,5397,Gene-Prot-Gene-Prot
4325,5571,Gene-Prot-Gene-Prot
4325,5572,Gene-Prot-Gene-Prot
4325,5580,Gene-Prot-Gene-Prot
